,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole
88,27.0,No,Travel_Frequently,Research & Development,3,2,Medical,4,Male,2,1,Research Scientist,3,Single,2305.0,1,No,17,3.0,1,0,3.0,4,4.0,2
89,40.0,Yes,Travel_Rarely,Research & Development,3,1,Technical Degree,3,Female,3,1,Research Scientist,1,Single,3448.0,0,No,22,4.0,3,0,3.0,3,1.0,4
90,29.0,No,Travel_Frequently,Research & Development,23,5,Life Sciences,1,Male,3,4,Research Director,4,Single,3812.0,2,No,14,3.0,2,0,2.0,3,11.0,0
91,27.0,No,Travel_Rarely,Research & Development,2,5,Medical,4,Male,3,1,Research Scientist,3,Married,2226.0,6,Yes,13,3.0,2,1,3.0,1,5.0,0
92,46.0,No,Travel_Rarely,Research & Development,10,3,Life Sciences,3,Male,4,3,Research Director,4,Married,8578.0,1,Yes,25,3.0,1,1,2.0,3,9.0,11
93,36.0,No,Travel_Frequently,Research & Development,7,3,Medical,1,Female,3,1,Research Scientist,3,Married,3162.0,4,Yes,19,3.0,3,1,3.0,2,4.0,2
94,26.0,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,4,3,Healthcare Representative,4,Married,9957.0,1,Yes,19,3.0,2,1,2.0,3,6.0,7
95,36.0,No,Travel_Rarely,Research & Development,25,5,Medical,2,Male,3,2,Research Scientist,3,Married,2644.0,3,Yes,15,4.0,1,2,3.0,3,3.0,11
96,23.0,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Male,4,1,Laboratory Technician,4,Married,2647.0,2,Yes,24,3.0,3,1,6.0,2,5.0,2
97,50.0,No,Travel_Rarely,Research & Development,2,1,Life Sciences,4,Male,2,2,Manufacturing Director,3,Married,19331.0,1,No,17,3.0,3,0,2.0,2,1.0,9
98,37.0,No,Travel_Rarely,Research & Development,1,4,Life Sciences,3,Male,3,2,Healthcare Representative,3,Divorced,13664.0,1,No,21,3.0,1,1,0.0,2,5.0,12
99,22.0,No,Travel_Rarely,Research & Development,2,3,Medical,2,Female,2,2,Laboratory Technician,3,Married,2244.0,6,No,22,3.0,2,1,1.0,3,2.0,0
100,40.0,Yes,Travel_Frequently,Sales,1,2,Life Sciences,1,Female,1,2,Sales Executive,2,Single,4244.0,6,No,15,4.0,2,0,2.0,3,8.0,0
101,33.0,No,Travel_Frequently,Research & Development,1,4,Medical,4,Female,3,5,Research Director,4,Divorced,4508.0,9,No,17,4.0,4,2,4.0,3,13.0,2
102,40.0,No,Travel_Rarely,Research & Development,2,2,Life Sciences,4,Female,3,1,Laboratory Technician,4,Single,2238.0,0,No,13,3.0,3,0,2.0,2,5.0,7
103,28.0,No,Travel_Rarely,Sales,8,3,Life Sciences,4,Male,3,3,Sales Executive,3,Single,2289.0,1,No,15,3.0,4,0,2.0,3,8.0,8
104,48.0,No,Travel_Rarely,Sales,19,3,Life Sciences,3,Male,2,2,Sales Executive,3,Divorced,3149.0,1,No,14,3.0,3,2,2.0,3,0.0,7
105,44.0,No,Travel_Rarely,Research & Development,10,4,Medical,4,Male,3,1,Research Scientist,3,Divorced,19049.0,1,Yes,17,3.0,4,1,0.0,4,22.0,3
106,22.0,No,Travel_Frequently,Research & Development,26,1,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,2853.0,1,No,17,3.0,4,1,5.0,2,0.0,2
107,60.0,No,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Female,1,1,Laboratory Technician,3,Married,6687.0,3,No,21,3.0,3,2,5.0,3,18.0,2
108,29.0,No,Travel_Rarely,Research & Development,9,3,Medical,4,Female,3,1,Research Scientist,2,Divorced,7336.0,6,No,18,3.0,4,1,3.0,1,11.0,2
109,47.0,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Female,3,1,Laboratory Technician,4,Married,4537.0,4,No,11,4.0,2,1,2.0,2,7.0,2
110,25.0,No,Travel_Frequently,Sales,21,4,Marketing,3,Male,3,2,Sales Executive,4,Single,5206.0,0,Yes,22,3.0,4,0,6.0,1,10.0,7
111,35.0,No,Travel_Rarely,Sales,1,4,Marketing,3,Male,2,2,Sales Executive,1,Single,10903.0,0,No,14,3.0,2,0,2.0,3,13.0,13
112,26.0,No,Travel_Rarely,Sales,3,3,Medical,1,Female,2,3,Sales Executive,4,Married,4157.0,0,No,19,3.0,3,2,2.0,3,2.0,7
113,37.0,No,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Male,2,1,Laboratory Technician,2,Married,9525.0,5,No,17,3.0,1,1,2.0,2,3.0,4
114,35.0,No,Travel_Rarely,Research & Development,9,3,Medical,3,Female,3,4,Healthcare Representative,4,Married,2977.0,7,No,11,3.0,3,0,5.0,2,4.0,7
115,27.0,No,Travel_Rarely,Sales,1,2,Life Sciences,3,Male,2,2,Sales Executive,4,Married,2045.0,1,Yes,12,4.0,3,1,0.0,3,4.0,7
116,30.0,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,3,4,Research Director,3,Married,3748.0,6,No,13,3.0,3,0,6.0,1,12.0,2
117,38.0,No,Travel_Frequently,Research & Development,9,4,Life Sciences,1,Male,4,1,Laboratory Technician,2,Married,1702.0,1,No,22,4.0,2,0,3.0,3,1.0,4
118,48.0,No,Travel_Frequently,Research & Development,6,5,Life Sciences,3,Male,3,1,Research Scientist,3,Single,15202.0,3,No,20,4.0,1,0,3.0,3,2.0,4
119,31.0,Yes,Travel_Rarely,Sales,7,2,Medical,4,Female,3,1,Sales Representative,3,Married,4559.0,2,Yes,11,3.0,3,2,2.0,3,2.0,7
120,33.0,No,Travel_Rarely,Human Resources,2,3,Human Resources,1,Male,3,1,Human Resources,2,Divorced,18722.0,5,No,13,3.0,4,3,3.0,3,24.0,10
121,32.0,No,Travel_Rarely,Research & Development,18,4,Life Sciences,4,Male,3,2,Research Scientist,1,Divorced,12490.0,6,Yes,17,3.0,3,1,5.0,2,10.0,3
122,38.0,No,Travel_Rarely,Sales,1,2,Medical,2,Female,1,2,Sales Executive,4,Married,5405.0,2,Yes,22,4.0,3,3,4.0,2,4.0,3
123,40.0,No,Travel_Rarely,Research & Development,1,4,Medical,3,Female,1,2,Manufacturing Director,3,Married,4639.0,0,No,12,3.0,4,1,2.0,3,5.0,4
124,40.0,Yes,Travel_Rarely,Sales,5,3,Technical Degree,4,Male,3,2,Sales Representative,4,Married,13116.0,3,No,14,3.0,3,1,3.0,4,7.0,0
125,18.0,No,Travel_Frequently,Human Resources,17,3,Other,2,Female,2,3,Human Resources,1,Single,2718.0,1,No,13,3.0,1,0,2.0,2,0.0,9
126,37.0,No,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,3,3,Sales Executive,4,Married,2996.0,3,No,14,3.0,4,1,2.0,3,6.0,0
127,26.0,No,Travel_Rarely,Human Resources,10,4,Human Resources,2,Female,2,5,Manager,4,Divorced,2933.0,3,No,15,3.0,2,3,3.0,2,1.0,6
128,47.0,No,Travel_Frequently,Sales,20,3,Technical Degree,3,Male,3,1,Sales Representative,4,Married,2976.0,1,No,15,3.0,2,1,3.0,3,0.0,1
129,36.0,No,Non-Travel,Research & Development,6,1,Life Sciences,3,Male,2,4,Healthcare Representative,3,Married,2810.0,2,Yes,19,4.0,2,1,5.0,3,5.0,11
130,33.0,No,Travel_Rarely,Sales,7,4,Marketing,1,Male,3,3,Sales Executive,1,Married,9619.0,2,No,14,4.0,4,2,0.0,3,2.0,2
131,33.0,No,Travel_Rarely,Research & Development,2,4,Life Sciences,3,Female,3,2,Healthcare Representative,4,Married,3452.0,1,No,13,3.0,2,2,4.0,3,3.0,2
132,42.0,No,Travel_Frequently,Research & Development,7,3,Technical Degree,3,Male,3,1,Research Scientist,3,Divorced,2759.0,1,No,13,3.0,2,2,2.0,2,2.0,0
133,31.0,Yes,Travel_Frequently,Research & Development,21,2,Medical,4,Male,3,2,Healthcare Representative,2,Married,6652.0,4,No,22,3.0,4,1,3.0,4,1.0,7
134,26.0,No,Travel_Frequently,Research & Development,24,3,Medical,4,Male,3,1,Laboratory Technician,2,Single,2042.0,8,No,22,3.0,4,0,3.0,3,3.0,3
135,45.0,No,Travel_Rarely,Sales,7,3,Marketing,3,Male,3,2,Sales Executive,1,Divorced,6632.0,4,No,11,3.0,1,3,6.0,3,8.0,2
136,58.0,No,Travel_Rarely,Sales,2,2,Life Sciences,2,Female,3,2,Sales Executive,1,Divorced,19701.0,3,No,15,4.0,4,1,3.0,3,9.0,7
137,38.0,No,Non-Travel,Research & Development,25,2,Life Sciences,2,Male,2,2,Manufacturing Director,4,Married,2566.0,0,No,13,3.0,4,2,3.0,2,11.0,8
138,35.0,No,Travel_Rarely,Research & Development,8,4,Life Sciences,3,Male,3,2,Laboratory Technician,3,Single,7295.0,7,No,11,3.0,3,0,3.0,3,10.0,0
139,42.0,No,Travel_Frequently,Human Resources,4,3,Life Sciences,3,Female,1,3,Human Resources,3,Married,4556.0,4,No,21,4.0,3,2,3.0,4,5.0,0
140,41.0,No,Travel_Rarely,Sales,2,4,Life Sciences,3,Female,2,3,Sales Executive,3,Married,4907.0,6,No,11,4.0,2,1,5.0,3,4.0,4
141,45.0,No,Travel_Frequently,Research & Development,19,2,Medical,2,Female,3,1,Laboratory Technician,4,Divorced,18061.0,0,No,11,4.0,3,1,4.0,3,0.0,2
142,32.0,No,Travel_Rarely,Research & Development,14,3,Medical,3,Male,2,5,Research Director,3,Single,4078.0,1,No,14,3.0,1,0,3.0,4,3.0,7
143,38.0,No,Travel_Rarely,Research & Development,18,3,Medical,2,Male,1,2,Healthcare Representative,4,Married,2844.0,3,Yes,16,3.0,3,1,2.0,3,7.0,0
144,36.0,No,Travel_Rarely,Research & Development,6,4,Other,2,Male,2,4,Research Director,4,Divorced,19232.0,4,Yes,14,3.0,3,1,2.0,2,16.0,0
145,29.0,No,Travel_Rarely,Research & Development,3,4,Life Sciences,3,Male,2,1,Research Scientist,4,Married,2340.0,3,No,17,3.0,4,3,1.0,3,6.0,0
146,39.0,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,Female,3,2,Research Scientist,3,Married,13402.0,3,No,11,3.0,3,2,2.0,2,20.0,3
147,31.0,No,Travel_Rarely,Research & Development,1,4,Other,4,Female,3,1,Research Scientist,1,Divorced,5476.0,5,No,14,3.0,3,2,2.0,3,10.0,3
148,45.0,No,Travel_Rarely,Research & Development,23,2,Medical,3,Female,4,2,Laboratory Technician,4,Married,5769.0,4,No,17,3.0,3,1,3.0,3,10.0,2
149,41.0,Yes,Travel_Rarely,Sales,9,3,Marketing,4,Male,3,1,Sales Representative,1,Married,2269.0,1,No,19,3.0,1,1,2.0,2,2.0,0
150,55.0,No,Non-Travel,Sales,2,4,Life Sciences,1,Female,3,2,Sales Executive,4,Married,2033.0,1,No,20,3.0,3,1,5.0,3,1.0,7
151,41.0,No,Travel_Rarely,Research & Development,1,4,Medical,4,Male,2,2,Manufacturing Director,3,Married,8938.0,0,No,15,3.0,3,0,5.0,3,5.0,2
152,28.0,Yes,Travel_Rarely,Research & Development,23,4,Medical,4,Female,3,3,Healthcare Representative,4,Married,3540.0,1,No,12,4.0,4,1,5.0,2,9.0,10
153,44.0,No,Travel_Rarely,Research & Development,7,4,Medical,1,Female,3,3,Research Director,3,Single,2011.0,4,No,13,3.0,1,0,5.0,4,3.0,2
154,34.0,No,Travel_Rarely,Research & Development,18,4,Life Sciences,1,Male,3,2,Manufacturing Director,4,Single,8726.0,2,No,20,3.0,1,0,2.0,3,2.0,9
155,39.0,No,Travel_Rarely,Research & Development,9,5,Life Sciences,4,Male,2,2,Healthcare Representative,4,Married,2436.0,9,No,14,3.0,4,1,2.0,1,5.0,2
156,50.0,No,Travel_Rarely,Research & Development,2,3,Medical,3,Female,2,1,Laboratory Technician,2,Married,18172.0,4,No,14,3.0,2,1,1.0,3,8.0,0
157,42.0,No,Travel_Rarely,Research & Development,20,1,Life Sciences,1,Female,3,2,Laboratory Technician,3,Single,4198.0,0,No,14,3.0,2,0,5.0,3,3.0,3
158,29.0,Yes,Travel_Rarely,Sales,9,3,Marketing,4,Female,3,1,Sales Representative,4,Single,7945.0,1,Yes,14,3.0,2,0,2.0,3,4.0,2
159,34.0,Yes,Non-Travel,Sales,1,3,Life Sciences,2,Male,2,2,Sales Executive,1,Married,5003.0,1,No,11,3.0,4,1,6.0,3,15.0,8
160,25.0,No,Travel_Rarely,Human Resources,2,1,Technical Degree,3,Male,3,1,Human Resources,3,Divorced,4256.0,0,Yes,11,3.0,3,1,1.0,3,5.0,2
161,26.0,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3,Male,2,2,Healthcare Representative,4,Divorced,5296.0,5,No,14,3.0,4,1,3.0,4,8.0,0
162,34.0,No,Travel_Rarely,Research & Development,26,5,Medical,1,Male,3,3,Research Director,1,Married,3737.0,3,Yes,17,3.0,3,0,1.0,3,3.0,0
163,32.0,No,Travel_Frequently,Research & Development,1,3,Medical,4,Female,3,4,Research Director,4,Single,4941.0,6,No,19,4.0,4,0,5.0,2,10.0,7
164,35.0,No,Travel_Rarely,Human Resources,1,4,Other,4,Female,3,1,Human Resources,2,Married,2430.0,0,Yes,11,3.0,2,1,4.0,3,5.0,2
165,51.0,No,Travel_Rarely,Human Resources,8,3,Life Sciences,1,Male,2,1,Human Resources,1,Married,2929.0,0,No,21,3.0,3,0,0.0,3,1.0,4
166,38.0,No,Travel_Frequently,Sales,1,3,Life Sciences,3,Female,3,2,Sales Executive,3,Married,2783.0,1,No,17,3.0,2,1,3.0,3,10.0,7
167,37.0,No,Travel_Rarely,Research & Development,3,3,Medical,4,Female,3,3,Manufacturing Director,2,Divorced,3034.0,0,No,17,3.0,2,3,2.0,2,18.0,7
168,58.0,No,Travel_Rarely,Research & Development,8,1,Medical,4,Female,2,3,Research Director,2,Divorced,4941.0,2,No,11,3.0,3,1,0.0,3,10.0,8
169,45.0,No,Non-Travel,Sales,2,4,Life Sciences,1,Male,2,5,Manager,3,Single,10748.0,1,Yes,18,4.0,4,0,3.0,4,23.0,7
170,38.0,No,Travel_Frequently,Sales,2,2,Medical,3,Male,3,4,Manager,3,Divorced,6288.0,6,No,13,3.0,3,1,3.0,4,4.0,13
171,29.0,No,Travel_Rarely,Research & Development,2,1,Medical,2,Male,2,1,Laboratory Technician,4,Single,17068.0,0,No,13,4.0,4,0,3.0,3,10.0,3
172,37.0,No,Travel_Rarely,Sales,21,3,Marketing,3,Male,4,1,Sales Representative,4,Single,4717.0,1,No,17,3.0,4,0,3.0,3,0.0,1
173,51.0,No,Travel_Frequently,Research & Development,9,1,Medical,2,Male,3,1,Laboratory Technician,1,Married,10650.0,1,No,14,3.0,4,1,2.0,4,4.0,3
174,24.0,No,Travel_Rarely,Research & Development,5,3,Medical,2,Female,3,2,Manufacturing Director,1,Single,4162.0,0,No,19,3.0,2,0,3.0,3,5.0,4
175,54.0,No,Travel_Rarely,Research & Development,1,4,Life Sciences,4,Female,2,4,Manager,1,Married,6854.0,7,No,11,3.0,1,1,2.0,1,7.0,2
176,53.0,No,Travel_Rarely,Research & Development,7,3,Medical,4,Male,3,1,Laboratory Technician,4,Single,13464.0,1,No,20,3.0,3,0,3.0,3,10.0,7
177,27.0,Yes,Travel_Frequently,Sales,19,3,Marketing,1,Male,4,2,Sales Executive,4,Single,5071.0,8,Yes,13,4.0,2,0,3.0,2,6.0,2
178,35.0,No,Travel_Frequently,Research & Development,7,4,Medical,1,Male,2,3,Healthcare Representative,4,Married,4284.0,3,No,14,4.0,4,1,2.0,3,4.0,6
179,40.0,No,Non-Travel,Research & Development,25,3,Medical,1,Male,3,3,Healthcare Representative,3,Single,2706.0,2,No,23,3.0,2,0,3.0,3,2.0,14
180,38.0,No,Travel_Rarely,Sales,8,2,Other,3,Male,3,3,Sales Executive,3,Divorced,2684.0,5,No,11,3.0,1,1,0.0,4,2.0,4
181,24.0,No,Non-Travel,Research & Development,1,4,Medical,4,Female,3,1,Laboratory Technician,3,Single,4011.0,0,Yes,11,3.0,3,0,5.0,2,4.0,2
182,27.0,No,Non-Travel,Sales,5,3,Marketing,4,Male,2,2,Sales Executive,3,Divorced,3065.0,1,No,13,3.0,3,3,3.0,3,4.0,9
183,26.0,No,Travel_Rarely,Research & Development,3,4,Medical,3,Female,3,2,Manufacturing Director,1,Married,2659.0,1,No,12,3.0,3,1,2.0,4,3.0,7
184,57.0,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,3,4,Healthcare Representative,4,Divorced,4805.0,7,No,11,3.0,4,3,2.0,3,5.0,7
185,30.0,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,4,Female,3,1,Research Scientist,2,Single,5363.0,1,Yes,23,3.0,1,0,0.0,3,9.0,0
186,42.0,No,Travel_Rarely,Sales,26,1,Medical,3,Female,3,2,Sales Executive,4,Single,6062.0,1,No,23,3.0,2,0,4.0,2,4.0,5
187,27.0,No,Travel_Frequently,Human Resources,6,2,Medical,3,Female,3,4,Manager,4,Single,9981.0,1,Yes,21,3.0,4,0,2.0,3,7.0,7
188,33.0,No,Travel_Rarely,Research & Development,16,2,Medical,2,Female,4,2,Healthcare Representative,1,Single,2523.0,0,No,19,3.0,3,0,2.0,3,2.0,3
189,50.0,No,Travel_Rarely,Research & Development,8,4,Life Sciences,2,Female,2,3,Research Director,2,Married,10798.0,5,No,16,3.0,4,2,2.0,1,3.0,9
190,28.0,Yes,Travel_Rarely,Sales,2,4,Marketing,3,Female,2,2,Sales Executive,2,Single,6674.0,7,Yes,12,3.0,3,0,6.0,2,9.0,2
191,45.0,No,Travel_Rarely,Research & Development,4,5,Medical,3,Male,2,4,Manager,4,Married,2177.0,2,No,25,3.0,2,1,3.0,3,6.0,2
192,49.0,No,Travel_Frequently,Sales,9,4,Life Sciences,2,Male,3,2,Sales Executive,4,Single,5390.0,1,No,16,3.0,4,0,3.0,3,9.0,5
193,39.0,Yes,Travel_Rarely,Sales,12,4,Other,4,Male,3,2,Sales Executive,4,Single,17068.0,3,Yes,24,3.0,1,0,3.0,4,21.0,9
194,39.0,No,Travel_Frequently,Research & Development,1,1,Life Sciences,3,Female,3,1,Research Scientist,1,Single,4723.0,3,No,17,3.0,4,0,2.0,2,9.0,0
195,34.0,No,Travel_Rarely,Research & Development,4,1,Life Sciences,1,Female,3,5,Research Director,2,Divorced,3143.0,3,No,14,3.0,1,2,3.0,2,5.0,4
196,28.0,Yes,Travel_Frequently,Research & Development,16,4,Medical,1,Male,3,1,Laboratory Technician,2,Divorced,2154.0,2,Yes,13,3.0,4,1,3.0,3,4.0,2
197,42.0,No,Travel_Rarely,Research & Development,1,1,Technical Degree,4,Female,2,1,Research Scientist,2,Single,3673.0,1,Yes,11,3.0,3,0,3.0,4,12.0,2
198,37.0,No,Travel_Rarely,Sales,4,1,Medical,4,Male,3,2,Sales Executive,3,Married,3022.0,1,Yes,12,4.0,3,2,1.0,3,1.0,4
199,36.0,Yes,Travel_Rarely,Sales,27,3,Marketing,2,Female,3,3,Sales Executive,4,Married,8858.0,1,No,22,3.0,4,3,2.0,2,14.0,4
200,37.0,No,Travel_Rarely,Research & Development,22,3,Medical,4,Female,3,3,Manufacturing Director,1,Single,13744.0,1,Yes,13,4.0,3,0,2.0,3,16.0,6
201,33.0,No,Travel_Rarely,Research & Development,2,1,Technical Degree,4,Male,2,2,Laboratory Technician,1,Single,4037.0,4,No,13,4.0,4,0,5.0,3,9.0,2
202,25.0,No,Travel_Rarely,Sales,11,3,Medical,3,Male,4,1,Sales Representative,4,Married,7655.0,8,No,14,3.0,2,1,3.0,3,7.0,0
203,26.0,No,Travel_Frequently,Research & Development,2,3,Life Sciences,3,Female,3,1,Research Scientist,4,Single,16032.0,0,No,14,4.0,1,0,2.0,4,4.0,1
204,27.0,No,Travel_Rarely,Research & Development,23,4,Life Sciences,4,Male,3,2,Healthcare Representative,4,Divorced,4066.0,9,No,14,3.0,2,1,3.0,3,7.0,2
205,34.0,No,Travel_Rarely,Research & Development,2,4,Technical Degree,3,Female,3,3,Healthcare Representative,3,Single,8103.0,0,No,25,3.0,4,0,3.0,3,4.0,6
206,36.0,No,Travel_Rarely,Research & Development,12,3,Life Sciences,1,Male,2,4,Research Director,2,Divorced,6201.0,1,No,11,3.0,3,1,1.0,3,18.0,10
207,22.0,No,Travel_Rarely,Research & Development,7,3,Other,3,Male,3,3,Manufacturing Director,3,Single,4775.0,3,No,21,3.0,2,0,5.0,4,2.0,5
208,28.0,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,2,1,Research Scientist,2,Married,3201.0,0,No,17,3.0,1,0,2.0,1,5.0,3
209,41.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,1,2,Research Scientist,1,Married,3591.0,1,No,21,3.0,2,0,3.0,3,8.0,8
210,38.0,No,Travel_Rarely,Research & Development,8,3,Medical,4,Male,2,2,Research Scientist,2,Divorced,7351.0,1,Yes,16,3.0,3,1,2.0,3,1.0,11
211,35.0,No,Travel_Rarely,Research & Development,26,1,Life Sciences,3,Female,3,1,Research Scientist,4,Divorced,11996.0,1,No,12,3.0,3,2,6.0,2,7.0,2
212,25.0,No,Travel_Rarely,Research & Development,17,5,Life Sciences,4,Male,2,3,Research Director,1,Divorced,2096.0,5,No,15,3.0,3,3,1.0,3,7.0,11
213,29.0,No,Travel_Rarely,Sales,1,5,Marketing,3,Male,3,3,Sales Executive,2,Married,11935.0,1,No,13,3.0,1,2,2.0,3,10.0,8
214,26.0,No,Travel_Frequently,Sales,15,4,Marketing,4,Male,1,2,Sales Executive,4,Divorced,2007.0,1,No,24,3.0,1,1,6.0,2,5.0,12
215,44.0,No,Non-Travel,Research & Development,10,4,Life Sciences,3,Male,4,2,Manufacturing Director,4,Divorced,13570.0,1,No,13,3.0,1,1,5.0,3,5.0,7
216,53.0,No,Non-Travel,Research & Development,8,3,Life Sciences,3,Female,3,1,Research Scientist,1,Divorced,12965.0,4,Yes,18,3.0,3,1,2.0,3,3.0,2
217,31.0,No,Travel_Rarely,Research & Development,5,2,Medical,1,Male,3,5,Research Director,1,Married,4403.0,4,No,11,3.0,3,1,3.0,2,5.0,2
218,52.0,No,Travel_Rarely,Human Resources,26,4,Life Sciences,4,Male,3,5,Manager,3,Married,17099.0,3,No,11,3.0,3,1,2.0,3,9.0,2
219,37.0,No,Travel_Rarely,Research & Development,4,3,Medical,1,Male,3,2,Manufacturing Director,3,Single,6347.0,0,No,13,3.0,4,0,2.0,1,6.0,2
220,50.0,No,Travel_Rarely,Research & Development,3,3,Other,3,Male,3,3,Manufacturing Director,3,Married,1102.0,1,No,15,4.0,3,1,3.0,3,3.0,7
221,29.0,No,Travel_Rarely,Sales,1,1,Marketing,3,Female,3,2,Sales Executive,2,Married,4335.0,0,Yes,13,3.0,4,1,2.0,3,8.0,4
222,25.0,No,Travel_Rarely,Research & Development,3,3,Life Sciences,3,Male,1,5,Research Director,4,Married,2413.0,3,No,14,3.0,2,1,2.0,3,1.0,7
223,33.0,No,Travel_Rarely,Research & Development,6,3,Other,3,Male,2,1,Research Scientist,2,Married,3058.0,1,No,19,3.0,3,0,2.0,2,10.0,4
224,42.0,No,Travel_Rarely,Research & Development,10,4,Technical Degree,4,Male,2,2,Healthcare Representative,3,Married,7406.0,1,No,14,4.0,2,1,5.0,2,10.0,2
225,45.0,No,Travel_Rarely,Research & Development,8,2,Life Sciences,4,Male,3,2,Healthcare Representative,4,Divorced,4724.0,3,Yes,18,3.0,3,0,2.0,3,6.0,2
226,32.0,No,Travel_Frequently,Research & Development,6,3,Medical,3,Male,3,3,Research Director,1,Married,5309.0,9,No,13,3.0,2,1,2.0,4,10.0,7
227,25.0,No,Travel_Rarely,Research & Development,10,4,Life Sciences,3,Male,3,2,Manufacturing Director,2,Single,4851.0,2,Yes,12,4.0,4,0,2.0,2,3.0,0
228,35.0,Yes,Travel_Rarely,Sales,11,4,Other,4,Male,4,2,Sales Executive,3,Married,19999.0,8,No,12,3.0,4,0,3.0,3,6.0,2
229,22.0,No,Travel_Rarely,Sales,1,3,Marketing,3,Male,3,3,Sales Executive,3,Single,2472.0,1,No,14,3.0,1,0,2.0,4,1.0,7
230,34.0,No,Travel_Frequently,Research & Development,10,4,Life Sciences,4,Male,4,1,Laboratory Technician,3,Married,4724.0,3,Yes,13,3.0,3,1,3.0,3,9.0,7
231,41.0,No,Travel_Frequently,Sales,7,4,Marketing,2,Female,4,2,Sales Executive,4,Divorced,2886.0,0,Yes,18,3.0,2,1,4.0,3,6.0,7
232,34.0,No,Travel_Rarely,Sales,14,4,Marketing,4,Male,3,2,Sales Executive,1,Single,5484.0,2,No,12,3.0,4,0,3.0,3,2.0,7
233,28.0,No,Travel_Frequently,Human Resources,3,3,Medical,1,Male,3,5,Manager,2,Married,5745.0,1,No,11,3.0,3,1,2.0,3,3.0,5
234,19.0,No,Non-Travel,Research & Development,2,1,Life Sciences,2,Female,3,5,Research Director,4,Married,19517.0,3,No,15,4.0,4,0,2.0,3,1.0,4
235,36.0,No,Travel_Rarely,Research & Development,7,2,Medical,4,Male,3,2,Manufacturing Director,3,Single,2013.0,6,No,14,3.0,2,0,5.0,3,8.0,2
236,35.0,No,Travel_Frequently,Research & Development,5,4,Technical Degree,1,Male,3,2,Healthcare Representative,3,Married,11713.0,2,No,14,3.0,2,1,2.0,2,2.0,2
237,31.0,No,Travel_Rarely,Sales,2,4,Medical,4,Female,3,2,Sales Executive,4,Divorced,4424.0,1,No,14,4.0,3,2,2.0,3,11.0,2
238,45.0,Yes,Travel_Rarely,Sales,6,2,Marketing,4,Male,1,1,Sales Representative,3,Divorced,6434.0,0,No,16,3.0,4,1,1.0,2,3.0,2
239,41.0,No,Travel_Rarely,Research & Development,3,1,Life Sciences,1,Female,3,2,Healthcare Representative,4,Single,4505.0,0,No,17,3.0,3,0,3.0,2,1.0,2
240,47.0,No,Travel_Rarely,Research & Development,21,2,Technical Degree,3,Male,2,1,Laboratory Technician,1,Divorced,18300.0,0,No,14,3.0,2,3,3.0,3,3.0,1
241,27.0,No,Travel_Rarely,Research & Development,12,5,Medical,4,Female,2,3,Manufacturing Director,4,Single,5343.0,0,No,11,3.0,2,0,6.0,2,20.0,8
242,32.0,No,Non-Travel,Research & Development,18,1,Life Sciences,2,Female,3,1,Laboratory Technician,3,Married,17328.0,0,No,12,3.0,3,1,2.0,3,8.0,3
243,29.0,No,Travel_Rarely,Sales,7,3,Marketing,4,Female,3,2,Sales Executive,4,Divorced,3978.0,4,No,12,4.0,4,3,3.0,3,10.0,7
244,55.0,No,Travel_Rarely,Research & Development,5,3,Life Sciences,3,Female,3,1,Research Scientist,2,Single,14756.0,1,Yes,12,3.0,2,0,4.0,2,5.0,3
245,37.0,No,Travel_Frequently,Research & Development,7,2,Technical Degree,2,Male,4,1,Research Scientist,3,Married,12185.0,1,No,13,3.0,3,0,1.0,3,10.0,6
246,40.0,Yes,Non-Travel,Human Resources,8,3,Human Resources,3,Male,2,1,Human Resources,4,Divorced,4508.0,6,No,11,3.0,3,1,0.0,2,4.0,2
247,33.0,Yes,Travel_Rarely,Research & Development,4,3,Technical Degree,3,Female,3,1,Research Scientist,4,Single,2756.0,9,Yes,23,3.0,3,0,5.0,3,8.0,0
248,35.0,No,Travel_Rarely,Human Resources,10,3,Human Resources,3,Male,3,4,Manager,1,Married,2258.0,0,No,14,3.0,3,1,2.0,3,8.0,7
